E (MeV)	Leptonic model (erg/s/cm2)	Hadronic model (erg/s/cm2)
169.25	6.4939e-11	6.0848e-11							
169.56	6.4988e-11	6.0952e-11							
169.88	6.5036e-11	6.1057e-11							
170.19	6.5085e-11	6.1161e-11							
170.51	6.5133e-11	6.1265e-11							
170.82	6.5183e-11	6.1369e-11							
171.14	6.5231e-11	6.1472e-11							
171.46	6.5280e-11	6.1576e-11							
171.78	6.5329e-11	6.1680e-11							
172.10	6.5378e-11	6.1784e-11							
172.41	6.5431e-11	6.1888e-11							
172.74	6.5484e-11	6.1991e-11							
173.06	6.5537e-11	6.2094e-11							
173.38	6.5590e-11	6.2197e-11							
173.70	6.5643e-11	6.2300e-11							
174.02	6.5696e-11	6.2404e-11							
174.35	6.5749e-11	6.2508e-11							
174.67	6.5802e-11	6.2609e-11							
174.99	6.5856e-11	6.2712e-11							
175.32	6.5909e-11	6.2815e-11							
175.64	6.5962e-11	6.2918e-11							
175.97	6.6015e-11	6.3021e-11							
176.30	6.6069e-11	6.3124e-11							
176.62	6.6122e-11	6.3225e-11							
176.95	6.6176e-11	6.3327e-11							
177.28	6.6225e-11	6.3430e-11							
177.61	6.6274e-11	6.3532e-11							
177.94	6.6323e-11	6.3634e-11							
178.27	6.6372e-11	6.3736e-11							
178.60	6.6420e-11	6.3838e-11							
178.93	6.6470e-11	6.3939e-11							
179.26	6.6519e-11	6.4041e-11							
179.60	6.6568e-11	6.4142e-11							
179.93	6.6616e-11	6.4244e-11							
180.26	6.6666e-11	6.4346e-11							
180.60	6.6715e-11	6.4447e-11							
180.93	6.6764e-11	6.4547e-11							
181.27	6.6814e-11	6.4648e-11							
181.61	6.6863e-11	6.4749e-11							
181.94	6.6912e-11	6.4849e-11							
182.28	6.6961e-11	6.4951e-11							
182.62	6.7011e-11	6.5052e-11							
182.96	6.7060e-11	6.5151e-11							
183.30	6.7110e-11	6.5251e-11							
183.64	6.7159e-11	6.5351e-11							
