    19.3030    47.7034    43.4699    47.7034   -10.1827   -14.4162   -10.1827   -57.8861   -12.7110   -10.2796
    19.3765    47.7687    43.3747    47.7688   -10.1174   -14.5114   -10.1173   -57.8861   -12.7318   -10.2140
    19.4500    47.8318    43.2620    47.8318   -10.0543   -14.6241   -10.0543   -57.8861   -12.7529   -10.1507
    19.5235    47.8921    43.1285    47.8921    -9.9940   -14.7576    -9.9940   -57.8861   -12.7743   -10.0903
    19.5970    47.9489    42.9703    47.9489    -9.9372   -14.9158    -9.9372   -57.8861   -12.7958   -10.0333
    19.6705    48.0017    42.7830    48.0017    -9.8844   -15.1030    -9.8844   -57.8861   -12.8172    -9.9805
    19.7440    48.0498    42.5612    48.0498    -9.8363   -15.3249    -9.8363   -57.8861   -12.8384    -9.9323
    19.8175    48.0930    42.2985    48.0930    -9.7931   -15.5876    -9.7931   -57.8861   -12.8591    -9.8891
    19.8910    48.1309    41.9873    48.1309    -9.7552   -15.8988    -9.7552   -57.8861   -12.8792    -9.8511
    19.9645    48.1639    41.6188    48.1639    -9.7222   -16.2673    -9.7222   -57.8861   -12.8985    -9.8180
    20.0380    48.1925    41.1823    48.1925    -9.6936   -16.7038    -9.6936   -57.8861   -12.9166    -9.7894
    20.1115    48.2176    40.6653    48.2176    -9.6685   -17.2208    -9.6685   -57.8861   -12.9335    -9.7643
    20.1850    48.2398    40.0530    48.2398    -9.6463   -17.8331    -9.6463   -57.8861   -12.9488    -9.7421
    20.2585    48.2600    39.3278    48.2600    -9.6261   -18.5583    -9.6261   -57.8861   -12.9624    -9.7218
    20.3320    48.2786    38.4694    48.2786    -9.6075   -19.4167    -9.6075   -57.8861   -12.9741    -9.7033
    20.4055    48.2957    37.4599    48.2957    -9.5904   -20.4262    -9.5904   -57.8861   -12.9837    -9.6861
    20.4790    48.3115    36.3847    48.3115    -9.5746   -21.5013    -9.5746   -57.8861   -12.9912    -9.6704
    20.5525    48.3257    35.9292    48.3257    -9.5603   -21.9569    -9.5603   -57.8861   -12.9964    -9.6561
    20.6260    48.3385    35.9682    48.3385    -9.5475   -21.9178    -9.5475   -57.8861   -12.9993    -9.6433
    20.6995    48.3498    15.0000    48.3498    -9.5363   -42.8861    -9.5363   -57.8861   -13.0000    -9.6321
    20.7730    48.3594    15.0000    48.3594    -9.5267   -42.8861    -9.5267   -57.8861   -12.9985    -9.6225
    20.8465    48.3673    15.0000    48.3673    -9.5188   -42.8861    -9.5188   -57.8861   -12.9949    -9.6146
    20.9200    48.3735    15.0000    48.3735    -9.5126   -42.8861    -9.5126   -57.8861   -12.9894    -9.6084
    20.9935    48.3778    15.0000    48.3778    -9.5083   -42.8861    -9.5083   -57.8861   -12.9821    -9.6041
    21.0670    48.3802    15.0000    48.3802    -9.5058   -42.8861    -9.5058   -57.8861   -12.9733    -9.6017
    21.1405    48.3807    15.0000    48.3807    -9.5054   -42.8861    -9.5054   -57.8861   -12.9632    -9.6012
    21.2140    48.3792    15.0000    48.3792    -9.5069   -42.8861    -9.5069   -57.8861   -12.9519    -9.6028
    21.2875    48.3756    15.0000    48.3756    -9.5105   -42.8861    -9.5105   -57.8861   -12.9397    -9.6064
    21.3610    48.3699    15.0000    48.3699    -9.5161   -42.8861    -9.5161   -57.8861   -12.9268    -9.6121
    21.4345    48.3621    15.0000    48.3621    -9.5240   -42.8861    -9.5240   -57.8861   -12.9134    -9.6200
    21.5080    48.3521    15.0000    48.3521    -9.5340   -42.8861    -9.5340   -57.8861   -12.8996    -9.6301
    21.5815    48.3399    15.0000    48.3399    -9.5462   -42.8861    -9.5462   -57.8861   -12.8857    -9.6423
    21.6550    48.3257    15.0000    48.3257    -9.5604   -42.8861    -9.5604   -57.8861   -12.8717    -9.6567
    21.7285    48.3093    15.0000    48.3093    -9.5768   -42.8861    -9.5768   -57.8861   -12.8579    -9.6732
    21.8020    48.2908    15.0000    48.2908    -9.5953   -42.8861    -9.5953   -57.8861   -12.8442    -9.6919
    21.8754    48.2702    15.0000    48.2702    -9.6158   -42.8861    -9.6158   -57.8861   -12.8309    -9.7126
    21.9489    48.2478    15.0000    48.2478    -9.6383   -42.8861    -9.6383   -57.8861   -12.8180    -9.7352
    22.0224    48.2236    15.0000    48.2236    -9.6625   -42.8861    -9.6625   -57.8861   -12.8055    -9.7597
    22.0959    48.1976    15.0000    48.1976    -9.6885   -42.8861    -9.6885   -57.8861   -12.7936    -9.7860
    22.1694    48.1699    15.0000    48.1699    -9.7162   -42.8861    -9.7162   -57.8861   -12.7823    -9.8139
    22.2429    48.1408    15.0000    48.1408    -9.7453   -42.8861    -9.7453   -57.8861   -12.7717    -9.8435
    22.3164    48.1102    15.0000    48.1102    -9.7759   -42.8861    -9.7759   -57.8861   -12.7617    -9.8745
    22.3899    48.0784    15.0000    48.0784    -9.8077   -42.8861    -9.8077   -57.8861   -12.7525    -9.9069
    22.4634    48.0455    15.0000    48.0455    -9.8406   -42.8861    -9.8406   -57.8861   -12.7441    -9.9405
    22.5369    48.0114    15.0000    48.0114    -9.8747   -42.8861    -9.8747   -57.8861   -12.7365    -9.9753
    22.6104    47.9763    15.0000    47.9763    -9.9098   -42.8861    -9.9098   -57.8861   -12.7299   -10.0113
    22.6839    47.9403    15.0000    47.9403    -9.9458   -42.8861    -9.9458   -57.8861   -12.7243   -10.0482
    22.7574    47.9034    15.0000    47.9034    -9.9827   -42.8861    -9.9827   -57.8861   -12.7199   -10.0861
    22.8309    47.8657    15.0000    47.8657   -10.0204   -42.8861   -10.0204   -57.8861   -12.7169   -10.1249
    22.9044    47.8270    15.0000    47.8270   -10.0591   -42.8861   -10.0591   -57.8861   -12.7157   -10.1647
    22.9779    47.7872    15.0000    47.7872   -10.0989   -42.8861   -10.0989   -57.8861   -12.7166   -10.2055
    23.0514    47.7462    15.0000    47.7462   -10.1399   -42.8861   -10.1399   -57.8861   -12.7204   -10.2473
    23.1249    47.7037    15.0000    47.7037   -10.1824   -42.8861   -10.1824   -57.8861   -12.7280   -10.2902
    23.1984    47.6599    15.0000    47.6599   -10.2262   -42.8861   -10.2262   -57.8861   -12.7384   -10.3342
    23.2719    47.6146    15.0000    47.6146   -10.2715   -42.8861   -10.2715   -57.8861   -12.7518   -10.3796
    23.3454    47.5676    15.0000    47.5676   -10.3185   -42.8861   -10.3185   -57.8861   -12.7683   -10.4266
